finbert_pos,finbert_neg,finbert_neu,finbert_score
0.048131708,0.16914256,0.78272575,-0.121010855
0.04207907,0.2043505,0.75357044,-0.16227144
0.07533685,0.06779398,0.8568692,0.007542871
0.06616198,0.16073497,0.77310306,-0.09457298
0.026986998,0.64363575,0.32937723,-0.61664873
0.041289788,0.16598074,0.7927295,-0.12469095
0.040461175,0.12648135,0.83305746,-0.08602018
0.047303252,0.30501404,0.64768267,-0.25771078
0.050342593,0.14940654,0.8002508,-0.09906395
0.03179502,0.45083836,0.51736665,-0.41904333
0.038590457,0.03979684,0.9216127,-0.0012063831
0.016786529,0.77192736,0.21128608,-0.75514084
0.030438533,0.08055351,0.889008,-0.050114974
0.06863357,0.030855756,0.90051067,0.037777815
0.030545222,0.28616273,0.6832921,-0.2556175
0.023432435,0.6775806,0.29898703,-0.65414816
0.058967143,0.10726428,0.83376855,-0.048297137
0.018264169,0.7984993,0.18323648,-0.7802351
0.028189877,0.6155797,0.3562305,-0.5873898
0.026100723,0.70172364,0.27217555,-0.67562294
0.035251405,0.29748645,0.6672622,-0.26223505
0.036705572,0.14280522,0.8204892,-0.10609965
0.016954886,0.7741964,0.20884874,-0.7572415
0.0227498,0.65087557,0.32637456,-0.6281258
0.022583742,0.081945345,0.895471,-0.059361603
0.0633107,0.03842031,0.898269,0.02489039
0.04587283,0.22459948,0.72952765,-0.17872664
0.025288971,0.4088052,0.56590587,-0.38351622
0.032520644,0.35611448,0.61136484,-0.32359383
0.038372673,0.038923133,0.92270416,-0.00055046007
0.024572896,0.7150648,0.26036227,-0.6904919
0.031069655,0.30152062,0.6674097,-0.27045095
0.058919493,0.052575797,0.88850474,0.0063436963
0.027859885,0.24031799,0.73182213,-0.2124581
0.026684439,0.35947084,0.6138447,-0.3327864
0.01868522,0.6711402,0.31017458,-0.652455
0.02890654,0.114428446,0.856665,-0.08552191
0.01887902,0.5913061,0.38981482,-0.5724271
0.026202582,0.6691598,0.30463767,-0.64295727
0.024845334,0.54530174,0.42985293,-0.5204564
0.32084614,0.16711444,0.51203936,0.1537317
0.021548921,0.6606929,0.3177582,-0.63914394
0.019715654,0.6942873,0.2859971,-0.67457163
0.035254303,0.10092906,0.8638166,-0.06567475
0.027439196,0.5439901,0.42857072,-0.5165509
0.04315459,0.3283042,0.6285412,-0.2851496
0.031912792,0.50316185,0.4649254,-0.47124904
0.045267075,0.094154604,0.86057836,-0.04888753
0.033241168,0.46718588,0.49957293,-0.4339447
0.033621486,0.466678,0.4997005,-0.4330565
0.03162775,0.5200988,0.44827345,-0.48847106
0.032345746,0.15516444,0.8124898,-0.12281869
0.015802173,0.78937477,0.19482309,-0.7735726
0.0112296995,0.81693214,0.17183821,-0.80570245
0.010199314,0.89909023,0.09071042,-0.8888909
0.02275655,0.6968832,0.28036028,-0.6741266
0.02247967,0.62567115,0.35184917,-0.6031915
0.033621486,0.466678,0.4997005,-0.4330565
0.013399751,0.8777922,0.108807966,-0.8643924
0.023076685,0.4948159,0.4821074,-0.4717392
0.030097857,0.132444,0.83745813,-0.10234614
0.030122465,0.14783679,0.8220408,-0.11771432
0.03534194,0.3277777,0.6368804,-0.29243577
0.048335295,0.061382964,0.8902817,-0.013047669
0.037886888,0.19357581,0.76853734,-0.15568893
0.0352791,0.26431066,0.7004103,-0.22903156
0.03917036,0.4242981,0.53653157,-0.38512775
0.033185836,0.23224504,0.7345692,-0.1990592
0.0310676,0.08686756,0.8820649,-0.05579996
0.016305882,0.889517,0.09417711,-0.87321115
0.044570737,0.07318771,0.8822415,-0.028616972
0.0427823,0.6082482,0.3489695,-0.56546587
0.04024922,0.1464949,0.8132559,-0.106245674
0.022777151,0.550902,0.42632082,-0.52812487
0.026889384,0.054691393,0.91841924,-0.02780201
0.029344331,0.10384702,0.8668086,-0.07450269
0.032376062,0.31909505,0.64852893,-0.286719
0.028304286,0.22644569,0.7452501,-0.1981414
0.020217594,0.8351303,0.14465214,-0.8149127
0.04352865,0.05716757,0.8993038,-0.013638921
0.016827054,0.8074964,0.17567658,-0.7906694
0.01646415,0.7496298,0.23390603,-0.7331656
0.03710819,0.27452344,0.6883684,-0.23741525
0.05576422,0.28009024,0.6641455,-0.22432601
0.036825445,0.4084411,0.5547335,-0.37161565
0.07057246,0.17811689,0.75131065,-0.10754443
0.019683728,0.08696915,0.8933471,-0.067285426
0.025023406,0.6995898,0.2753868,-0.6745664
0.022416813,0.66981083,0.30777237,-0.647394
0.030082606,0.4995156,0.4704018,-0.46943298
0.028475666,0.3139909,0.65753347,-0.28551522
0.033058748,0.29953003,0.66741127,-0.26647127
0.03041117,0.28420138,0.6853875,-0.2537902
0.03907274,0.11965603,0.8412712,-0.08058329
0.031168927,0.45607266,0.5127584,-0.42490372
0.033188354,0.4680593,0.49875227,-0.43487096
0.07300927,0.03691385,0.8900769,0.036095418
0.08335488,0.023466023,0.8931791,0.059888862
0.033476055,0.41751996,0.549004,-0.3840439
0.029361147,0.12223984,0.848399,-0.0928787
0.017376527,0.64592457,0.33669886,-0.628548
0.020010145,0.54935,0.4306398,-0.52933985
0.026496595,0.16725846,0.80624497,-0.14076187
0.08369208,0.14341691,0.772891,-0.05972483
0.030116888,0.48544073,0.48444232,-0.45532385
0.036252856,0.3798605,0.5838866,-0.34360763
0.027156048,0.32926443,0.6435795,-0.30210838
0.023495313,0.6291373,0.3473674,-0.60564196
0.021794654,0.49220562,0.48599973,-0.47041097
0.040842555,0.21888018,0.7402773,-0.17803761
0.027600195,0.7522247,0.22017518,-0.7246245
0.023141233,0.6095008,0.3673579,-0.5863596
0.022404516,0.06063925,0.91695625,-0.038234733
0.02721046,0.6971659,0.2756237,-0.66995543
0.021794397,0.6618547,0.31635097,-0.6400603
0.021699818,0.10265407,0.87564605,-0.08095425
0.019715654,0.6942873,0.2859971,-0.67457163
0.02015891,0.6955972,0.28424394,-0.6754383
0.022868631,0.7410912,0.23604026,-0.71822256
0.04004166,0.041956767,0.91800153,-0.0019151084
0.013769558,0.88416564,0.10206481,-0.8703961
0.04393866,0.058971517,0.89708984,-0.015032858
0.033216856,0.33232468,0.6344585,-0.29910782
0.025388708,0.55422753,0.42038378,-0.5288388
0.042499114,0.18713482,0.770366,-0.1446357
0.023564983,0.66293275,0.31350228,-0.63936776
0.019165197,0.72276604,0.25806874,-0.7036008
0.029778173,0.36846074,0.60176116,-0.33868256
0.068361185,0.07393312,0.8577057,-0.0055719316
0.04481984,0.22091603,0.73426414,-0.1760962
0.03383294,0.45460284,0.5115642,-0.4207699
0.020968728,0.63100964,0.3480217,-0.6100409
0.057314765,0.1433621,0.7993231,-0.08604734
0.018549431,0.6722886,0.30916196,-0.65373915
0.024026603,0.11364779,0.8623256,-0.089621186
0.03612788,0.16757695,0.79629517,-0.13144907
0.030337954,0.60673636,0.36292565,-0.57639843
0.027007839,0.6578206,0.31517157,-0.63081276
0.038421053,0.041993506,0.9195854,-0.0035724528
0.01880266,0.76217675,0.21902062,-0.7433741
0.025774872,0.6332078,0.3410174,-0.6074329
0.03317693,0.4257662,0.5410568,-0.39258927
0.030838229,0.5557573,0.4134045,-0.52491903
0.06600679,0.01750609,0.91648716,0.048500694
0.038838312,0.19706494,0.76409674,-0.15822662
0.035400208,0.63720316,0.32739666,-0.60180295
0.06414146,0.08042046,0.85543805,-0.016278997
0.027324907,0.13084494,0.8418302,-0.10352003
0.030428274,0.5683105,0.4012612,-0.5378822
0.025906576,0.6683102,0.30578324,-0.64240366
0.034994587,0.186603,0.77840245,-0.15160841
0.12835132,0.067986265,0.8036625,0.06036505
0.03253322,0.30422345,0.6632433,-0.27169022
0.054812733,0.068782784,0.87640446,-0.013970051
0.041362934,0.29061186,0.6680252,-0.24924892
0.061401512,0.09329047,0.84530795,-0.031888958
0.031250253,0.09186875,0.87688094,-0.060618497
0.03860137,0.07102523,0.89037335,-0.03242386
0.036314085,0.021701451,0.9419845,0.014612634
0.03369295,0.06648217,0.89982486,-0.032789223
0.03663104,0.6103199,0.35304907,-0.57368886
0.023533817,0.57466274,0.40180343,-0.5511289
0.021919863,0.66521347,0.3128667,-0.6432936
0.053652957,0.31811205,0.628235,-0.26445907
0.02822317,0.3869167,0.58486015,-0.35869354
0.026318928,0.68773156,0.28594947,-0.66141266
0.0177993,0.6645378,0.31766298,-0.64673847
0.06944391,0.36984038,0.5607157,-0.30039647
0.03111093,0.13811785,0.83077127,-0.10700692
0.014021297,0.8337409,0.15223783,-0.8197196
0.026566286,0.61319524,0.36023843,-0.586629
0.036290657,0.2991629,0.66454655,-0.26287225
0.024191406,0.534314,0.44149455,-0.5101226
0.024806814,0.51577306,0.4594201,-0.49096623
0.013916795,0.87037194,0.11571129,-0.85645515
0.019715654,0.6942873,0.2859971,-0.67457163
0.0252068,0.22869176,0.74610144,-0.20348495
0.013060125,0.9215647,0.06537515,-0.90850455
0.035219748,0.3216667,0.64311355,-0.28644693
0.02219439,0.76858056,0.20922503,-0.7463862
0.02920507,0.6515958,0.31919923,-0.6223907
0.029300073,0.032769587,0.93793035,-0.0034695137
0.030506097,0.5035643,0.4659296,-0.4730582
0.031867865,0.28687015,0.681262,-0.2550023
0.02657646,0.7375521,0.23587142,-0.71097565
0.027254574,0.568599,0.4041464,-0.5413444
0.016954886,0.7741964,0.20884874,-0.7572415
0.023365507,0.42006993,0.5565645,-0.39670444
0.023491934,0.6360665,0.34044155,-0.6125746
0.01913583,0.8895732,0.09129103,-0.8704374
0.032037914,0.28127244,0.6866897,-0.24923453
0.030550644,0.30124518,0.6682041,-0.27069455
0.026517568,0.5745055,0.39897686,-0.54798794
0.018806541,0.81031,0.17088346,-0.7915035
0.03812978,0.20292139,0.7589488,-0.16479161
0.013966848,0.7962591,0.18977408,-0.78229225
0.011169591,0.88873756,0.10009295,-0.87756795
0.036302086,0.38524395,0.5784539,-0.34894186
0.04614956,0.036381423,0.91746897,0.009768136
0.033450354,0.3487084,0.61784124,-0.31525803
0.029534455,0.66281635,0.30764914,-0.6332819
0.02750584,0.18468928,0.7878049,-0.15718344
0.030823892,0.4065886,0.5625875,-0.37576473
0.029812675,0.114244685,0.85594267,-0.084432006
0.03554548,0.10604305,0.8584115,-0.07049757
0.031954303,0.08238299,0.8856627,-0.05042869
0.049588133,0.12372533,0.8266865,-0.074137196
0.019551566,0.7795328,0.20091559,-0.7599812
0.03464508,0.51079524,0.45455968,-0.47615016
0.017436652,0.6575041,0.32505932,-0.64006746
0.035387218,0.22451088,0.7401019,-0.18912366
0.02759882,0.46453732,0.5078638,-0.4369385
0.038684808,0.14750947,0.8138057,-0.10882466
0.025749793,0.087822326,0.8864278,-0.06207253
0.039046697,0.41425192,0.5467014,-0.37520522
0.023080919,0.21373242,0.76318663,-0.1906515
0.110018484,0.12644103,0.7635405,-0.016422547
0.06737172,0.07808062,0.8545476,-0.010708898
0.020705987,0.6291196,0.35017446,-0.6084136
0.041279994,0.215041,0.74367905,-0.17376101
0.032335125,0.36838582,0.5992791,-0.3360507
0.03763226,0.26602045,0.6963473,-0.22838819
0.031189397,0.12344074,0.8453698,-0.092251346
0.030527594,0.5918801,0.37759233,-0.5613525
0.04282621,0.19318672,0.76398706,-0.15036051
0.022079933,0.5574239,0.4204962,-0.53534395
0.028057499,0.22963455,0.7423079,-0.20157705
0.06632406,0.025467219,0.9082087,0.040856846
0.019913819,0.09147031,0.88861585,-0.07155649
0.025938,0.60236585,0.37169617,-0.5764279
0.039611876,0.3392096,0.6211785,-0.2995977
0.076219425,0.060533483,0.8632471,0.015685942
0.050333172,0.11371487,0.8359519,-0.063381694
0.043043405,0.11899146,0.8379651,-0.07594805
0.022844566,0.35962003,0.61753535,-0.33677548
0.053291243,0.1352109,0.8114978,-0.081919655
0.024944471,0.6245507,0.35050488,-0.5996062
0.027430253,0.4767974,0.4957723,-0.44936714
0.024299003,0.5175479,0.4581531,-0.4932489
0.022419186,0.6203667,0.35721418,-0.5979475
0.050715894,0.20325862,0.74602544,-0.15254273
0.034354266,0.77986544,0.1857803,-0.7455112
0.024310632,0.6529814,0.32270795,-0.62867075
0.11915283,0.02584705,0.85500014,0.09330578
0.03898865,0.24704288,0.71396846,-0.20805423
0.023312727,0.45020983,0.5264775,-0.4268971
0.0098404195,0.9081783,0.08198134,-0.8983379
0.09368557,0.11268671,0.79362774,-0.019001141
0.029256139,0.18840045,0.7823434,-0.15914431
0.018474158,0.7621478,0.21937796,-0.7436736
0.037155632,0.31854883,0.6442955,-0.2813932
0.021387605,0.4870745,0.49153787,-0.4656869
0.035776295,0.31610614,0.6481176,-0.28032985
0.03909058,0.12375938,0.83715,-0.0846688
0.0523292,0.04500538,0.90266544,0.00732382
0.03524907,0.20370373,0.76104724,-0.16845466
0.025940038,0.61496156,0.3590984,-0.5890215
0.042856902,0.41851172,0.5386313,-0.37565482
0.030177223,0.2864925,0.6833303,-0.25631526
0.02886182,0.12506755,0.84607065,-0.096205726
0.030898292,0.24220616,0.7268956,-0.21130787
0.016954886,0.7741964,0.20884874,-0.7572415
0.025610548,0.14202829,0.83236116,-0.116417736
0.025563575,0.64301616,0.3314203,-0.61745256
0.03790105,0.3029232,0.65917575,-0.26502216
0.02795946,0.7092178,0.26282278,-0.6812583
0.034204632,0.19292286,0.7728725,-0.15871823
0.015914787,0.7883882,0.19569701,-0.7724734
0.029034363,0.22714737,0.7438182,-0.19811301
0.0172195,0.7322487,0.25053167,-0.71502924
0.02028404,0.70228565,0.27743033,-0.6820016
0.046317674,0.4252268,0.52845544,-0.37890914
0.060847946,0.061009172,0.87814283,-0.00016122684
0.02578449,0.031217717,0.9429979,-0.005433226
0.033198666,0.50938845,0.45741287,-0.4761898
0.026174124,0.23108657,0.7427393,-0.20491244
0.031547233,0.26665547,0.70179725,-0.23510824
0.038647536,0.2929015,0.668451,-0.25425395
0.043226928,0.087058164,0.8697149,-0.043831237
0.033102416,0.1179591,0.84893847,-0.08485668
0.038482107,0.39764223,0.5638757,-0.35916013
0.02779929,0.20101604,0.77118474,-0.17321675
0.018446933,0.8016759,0.17987709,-0.783229
0.030042449,0.112643965,0.85731363,-0.08260152
0.03554802,0.4614236,0.5030284,-0.42587557
0.044639453,0.14614078,0.8092197,-0.10150133
0.028455835,0.5970911,0.374453,-0.5686352
0.018332874,0.7057981,0.27586907,-0.6874652
0.05410094,0.28198868,0.6639103,-0.22788775
0.03269917,0.24580899,0.7214918,-0.21310982
0.06011018,0.041759666,0.89813024,0.018350516
0.025657002,0.59969866,0.3746443,-0.57404166
0.04618187,0.10241414,0.851404,-0.05623227
0.015097934,0.90383524,0.08106677,-0.8887373
0.024153197,0.51172495,0.4641218,-0.48757175
0.032636356,0.5461329,0.42123067,-0.5134966
0.03917816,0.080867864,0.8799539,-0.041689705
0.025103265,0.06265423,0.9122425,-0.037550963
0.030801175,0.45955974,0.5096391,-0.42875856
0.02521828,0.56559515,0.4091866,-0.54037684
0.024343966,0.27719635,0.6984596,-0.25285238
0.02734596,0.5725799,0.40007412,-0.54523396
0.020743253,0.7158429,0.2634138,-0.69509965
0.03164856,0.15491866,0.8134328,-0.123270094
0.027118536,0.6719367,0.30094478,-0.6448181
0.031081183,0.5772621,0.39165667,-0.5461809
0.02009834,0.70960593,0.27029565,-0.6895076
0.03453174,0.35120413,0.6142641,-0.31667238
0.046642043,0.16001178,0.7933462,-0.11336974
0.04776901,0.3697603,0.58247066,-0.3219913
0.03808845,0.22506905,0.7368425,-0.1869806
0.026707126,0.1000738,0.8732191,-0.07336667
0.023107849,0.36587906,0.61101305,-0.3427712
0.024794927,0.33505026,0.64015484,-0.31025532
0.02826779,0.713371,0.25836122,-0.6851032
0.024272772,0.48603955,0.4896877,-0.46176678
0.02642864,0.5216187,0.45195264,-0.49519008
0.02939198,0.4683289,0.50227916,-0.43893692
0.033202887,0.28591102,0.6808861,-0.25270814
0.034206674,0.29582947,0.66996384,-0.2616228
0.052532263,0.17010279,0.7773649,-0.11757053
0.025070641,0.6256669,0.34926245,-0.60059625
0.032137915,0.5992904,0.36857173,-0.56715244
0.03171203,0.12675932,0.8415286,-0.095047295
0.04316704,0.49048844,0.4663445,-0.44732141
0.024717204,0.52099,0.4542927,-0.4962728
0.02001599,0.7735459,0.20643808,-0.7535299
0.04753033,0.17386748,0.7786021,-0.12633714
0.044033907,0.09248157,0.8634845,-0.04844766
0.027295494,0.44988653,0.5228179,-0.42259103
0.019715654,0.6942873,0.2859971,-0.67457163
0.021000301,0.6934212,0.28557855,-0.67242086
0.06947511,0.13353604,0.7969889,-0.064060934
0.024273947,0.63325125,0.34247482,-0.6089773
0.01665501,0.8384798,0.14486521,-0.8218248
0.05193182,0.24307132,0.7049968,-0.19113949
0.034469206,0.42824295,0.53728783,-0.39377373
0.029831607,0.09597576,0.8741926,-0.06614415
0.037481368,0.1377614,0.8247573,-0.10028003
0.044623118,0.13604781,0.8193291,-0.09142469
0.032502394,0.13092366,0.83657396,-0.09842126
0.029116493,0.10233767,0.8685458,-0.07322118
0.01907647,0.54378957,0.43713397,-0.5247131
0.029596988,0.6350217,0.3353813,-0.6054247
0.038067613,0.4401981,0.5217343,-0.40213048
0.025585337,0.43303367,0.54138094,-0.40744835
0.07105072,0.028007034,0.9009422,0.043043684
0.025802135,0.6705259,0.30367196,-0.6447238
0.018982183,0.70049065,0.28052714,-0.6815085
0.033670727,0.37064496,0.59568423,-0.33697423
0.04155885,0.17281392,0.7856272,-0.13125508
0.031430922,0.121546686,0.84702235,-0.09011576
0.04059905,0.3310658,0.6283351,-0.29046676
0.03394019,0.027871493,0.9381883,0.0060686953
0.016419705,0.7771712,0.20640907,-0.7607515
0.028640093,0.22026739,0.75109255,-0.1916273
0.025080055,0.30958012,0.66533977,-0.28450006
0.04681482,0.123872444,0.82931274,-0.07705762
0.033370543,0.088058,0.87857145,-0.05468746
0.03526343,0.51430756,0.45042896,-0.47904414
0.03800226,0.30490145,0.65709627,-0.2668992
0.085205495,0.13972397,0.77507055,-0.054518476
0.055948198,0.27322438,0.67082745,-0.21727619
0.028118728,0.5515274,0.42035386,-0.52340865
0.040168878,0.1344532,0.82537794,-0.094284326
0.036433395,0.24825257,0.71531403,-0.21181917
0.022522513,0.583681,0.39379656,-0.5611585
0.019715654,0.6942873,0.2859971,-0.67457163
0.017090676,0.74777067,0.23513862,-0.73068
0.020117467,0.5890271,0.39085543,-0.56890965
0.027371261,0.20194007,0.7706887,-0.17456882
0.07196036,0.10314327,0.8248964,-0.031182908
0.046268623,0.04918651,0.9045449,-0.0029178858
0.062011268,0.6250744,0.31291443,-0.56306314
0.038599312,0.20698257,0.7544181,-0.16838326
0.029988557,0.53969216,0.43031925,-0.50970364
0.028946746,0.40324804,0.5678052,-0.37430128
0.1081889,0.026417766,0.86539334,0.081771135
0.0154671995,0.8738539,0.11067884,-0.8583867
0.032639228,0.60645944,0.3609013,-0.57382023
0.054788865,0.22697248,0.71823865,-0.1721836
0.068302706,0.024514927,0.90718234,0.043787777
0.029922526,0.2095773,0.76050025,-0.17965478
0.030177286,0.1569747,0.81284803,-0.12679742
0.06850273,0.1662928,0.7652045,-0.09779007
0.039112583,0.39866427,0.5622231,-0.35955167
0.030452857,0.24151516,0.72803205,-0.2110623
0.11007551,0.0634936,0.82643086,0.04658191
0.03473832,0.27016547,0.69509614,-0.23542716
0.019715654,0.6942873,0.2859971,-0.67457163
0.06375477,0.0918022,0.84444296,-0.028047435
0.034766335,0.56196827,0.40326533,-0.52720195
0.024405528,0.35656127,0.6190332,-0.33215573
0.020057244,0.71184427,0.26809844,-0.691787
0.03594126,0.4940438,0.4700149,-0.45810252
0.035525568,0.46395653,0.50051785,-0.42843097
0.02933261,0.5533557,0.41731176,-0.52402306
0.043757714,0.2110916,0.7451506,-0.16733387
0.02290651,0.7414515,0.235642,-0.718545
0.022880575,0.5620216,0.41509777,-0.53914106
0.025546195,0.2443907,0.7300631,-0.2188445
0.0167759,0.7399249,0.24329919,-0.723149
0.033644244,0.23544258,0.7309131,-0.20179833
0.03096564,0.26741123,0.7016231,-0.23644559
0.033253703,0.3267433,0.6400029,-0.2934896
0.02989428,0.52054846,0.4495573,-0.49065417
0.04563605,0.2243983,0.7299657,-0.17876226
0.04720815,0.20974444,0.7430474,-0.1625363
0.029182956,0.42890242,0.5419146,-0.39971948
0.034278013,0.5122218,0.4535002,-0.4779438
0.03270839,0.28113848,0.6861532,-0.24843009
0.031568453,0.742352,0.22607954,-0.71078354
0.027189795,0.14002927,0.8327809,-0.112839475
0.030419916,0.6490855,0.32049453,-0.6186656
0.025580756,0.60693026,0.36748898,-0.5813495
0.029475521,0.527108,0.44341648,-0.4976325
0.028873108,0.39258042,0.5785466,-0.3637073
0.06188381,0.15815362,0.77996254,-0.096269816
0.09419342,0.11905687,0.78674966,-0.024863452
0.022667013,0.64748937,0.32984355,-0.6248224
0.02988244,0.6517418,0.3183757,-0.6218594
0.017717317,0.74523777,0.23704498,-0.72752047
0.057562698,0.22141786,0.7210194,-0.16385517
0.029915065,0.48614517,0.48393974,-0.4562301
0.040913094,0.34172365,0.6173632,-0.30081055
0.013150805,0.85968107,0.12716813,-0.84653026
0.018132815,0.7375408,0.24432644,-0.719408
0.018915331,0.92746586,0.05361873,-0.9085505
0.017226908,0.7539025,0.2288706,-0.73667556
0.039722655,0.25631723,0.70396006,-0.21659458
0.42455104,0.12909581,0.44635314,0.29545522
0.047317762,0.38608345,0.5665988,-0.33876568
0.019379811,0.7615076,0.21911262,-0.7421278
0.023774603,0.2985169,0.6777085,-0.2747423
0.023435833,0.5758,0.4007641,-0.5523642
0.033492573,0.088219956,0.8782875,-0.054727383
0.023774568,0.6462522,0.3299733,-0.62247765
0.024249572,0.042229004,0.93352145,-0.017979432
0.02980587,0.41700354,0.5531905,-0.38719767
0.012929511,0.9166238,0.0704467,-0.9036943
0.034270924,0.22063477,0.74509436,-0.18636385
0.030682368,0.54341316,0.42590442,-0.5127308
0.052526616,0.27377906,0.6736943,-0.22125244
0.045163825,0.15824878,0.7965874,-0.11308496
0.037253395,0.122522935,0.84022367,-0.08526954
0.02582966,0.6042052,0.36996517,-0.5783755
0.043563504,0.04101249,0.91542405,0.0025510155
0.04450366,0.07221583,0.8832805,-0.027712174
0.042745885,0.022784669,0.93446946,0.019961216
0.1543006,0.052795943,0.7929035,0.10150465
0.037906684,0.09371603,0.86837727,-0.05580935
0.03138825,0.52428585,0.44432592,-0.4928976
0.037258495,0.34802327,0.6147182,-0.31076476
0.015001998,0.8530662,0.13193169,-0.8380642
0.013335063,0.8685724,0.11809258,-0.85523736
0.029548837,0.63635045,0.3341007,-0.6068016
0.022425098,0.4734952,0.5040797,-0.4510701
0.031299118,0.25867587,0.710025,-0.22737676
0.073352285,0.15868737,0.76796037,-0.08533508
0.019030225,0.7373452,0.24362448,-0.718315
0.017597375,0.7933115,0.18909107,-0.7757141
0.049399737,0.29773363,0.65286654,-0.2483339
0.028495876,0.3018698,0.6696343,-0.27337393
0.01655532,0.7624262,0.22101852,-0.7458709
0.03594527,0.58772683,0.37632787,-0.55178154
0.026840752,0.467587,0.5055722,-0.44074625
0.024893235,0.20801802,0.7670888,-0.18312478
0.028804963,0.6324251,0.33876994,-0.6036202
0.04119991,0.24772653,0.7110736,-0.20652662
0.059679788,0.17089547,0.7694247,-0.11121568
0.039240703,0.09624477,0.86451447,-0.057004064
0.0625884,0.19277953,0.74463207,-0.13019112
0.029633015,0.4979637,0.47240326,-0.46833068
0.020620413,0.68647635,0.2929032,-0.66585594
0.01039008,0.9209878,0.06862217,-0.9105977
0.03632781,0.38657007,0.5771021,-0.35024226
0.01607921,0.81763977,0.16628106,-0.8015606
0.034703653,0.09158489,0.8737114,-0.056881238
0.047539078,0.023225242,0.92923564,0.024313835
0.030612767,0.43081138,0.5385759,-0.4001986
0.03386547,0.052980207,0.9131543,-0.019114736
0.032491952,0.57721835,0.39028966,-0.5447264
0.033321813,0.42997742,0.53670084,-0.39665562
0.05806345,0.06259902,0.8793376,-0.004535567
0.013212311,0.8312502,0.15553749,-0.81803787
0.025653625,0.5977799,0.37656644,-0.5721263
0.02426811,0.27722052,0.6985114,-0.2529524
0.043933414,0.16709301,0.7889736,-0.123159595
0.022503993,0.080754384,0.8967416,-0.05825039
0.03080221,0.27121708,0.6979807,-0.24041487
0.033638038,0.07900133,0.88736063,-0.045363292
0.03785458,0.1168861,0.8452593,-0.07903153
0.05333,0.15278704,0.79388297,-0.09945704
0.03461431,0.11188874,0.8534969,-0.07727443
0.031573445,0.12508012,0.8433464,-0.09350668
0.043863624,0.055527203,0.9006092,-0.011663578
0.036944628,0.3874428,0.5756126,-0.35049817
0.03354056,0.31890234,0.647557,-0.28536177
0.021932224,0.35375956,0.62430817,-0.33182734
0.064211674,0.11616604,0.8196223,-0.051954366
0.05533166,0.12340677,0.8212616,-0.068075106
0.0266494,0.15618041,0.81717014,-0.12953101
0.03842674,0.15210813,0.80946505,-0.11368139
0.050803933,0.21413952,0.7350566,-0.16333559
0.025492186,0.67595094,0.29855686,-0.65045875
0.21447931,0.023214914,0.7623058,0.19126439
0.044825245,0.28274024,0.67243445,-0.237915
0.013567623,0.7918398,0.19459264,-0.77827215
0.018318089,0.6791644,0.3025176,-0.6608463
0.050244767,0.19918765,0.75056756,-0.14894289
0.020885328,0.704048,0.27506667,-0.6831626
0.03796317,0.05780242,0.9042344,-0.01983925
0.036140185,0.27300236,0.69085747,-0.23686217
0.029737515,0.52561945,0.44464302,-0.49588194
0.044257645,0.4720856,0.4836568,-0.42782795
0.026675083,0.5746931,0.3986318,-0.548018
0.030061008,0.115803055,0.85413593,-0.08574205
0.01880107,0.82446516,0.15673387,-0.80566406
0.030208966,0.30979043,0.66000056,-0.27958146
0.021184368,0.24064614,0.73816955,-0.21946177
0.042111892,0.2624429,0.69544524,-0.220331
0.021072565,0.13253553,0.8463919,-0.111462966
0.029501619,0.28199142,0.6885069,-0.2524898
0.033594582,0.04543704,0.92096835,-0.011842459
0.025690809,0.22677371,0.74753547,-0.2010829
0.02446144,0.39515388,0.5803847,-0.37069243
0.03600924,0.13587579,0.828115,-0.099866554
0.061577965,0.25125483,0.6871672,-0.18967687
0.034823235,0.29140028,0.6737765,-0.25657704
0.036358915,0.26475155,0.69888955,-0.22839263
0.02611863,0.12233496,0.85154635,-0.09621633
0.035239443,0.31623015,0.6485305,-0.28099072
0.040553153,0.5187802,0.44066674,-0.47822702
0.03788759,0.5312331,0.43087935,-0.4933455
0.024514858,0.10125757,0.8742276,-0.07674271
0.034842048,0.42388391,0.541274,-0.38904187
0.025763065,0.1630895,0.81114745,-0.13732643
0.03371384,0.3849408,0.5813454,-0.35122696
0.014010657,0.88546747,0.10052186,-0.8714568
0.026975919,0.25887734,0.7141468,-0.23190142
0.018493287,0.74779254,0.23371415,-0.72929925
0.018660374,0.74546015,0.2358794,-0.7267998
0.038452532,0.07478757,0.88675994,-0.03633504
0.019381654,0.7372143,0.24340397,-0.7178327
0.034572814,0.6024223,0.36300495,-0.56784946
0.03844005,0.217926,0.7436339,-0.17948595
0.039144717,0.059076257,0.901779,-0.01993154
0.029830573,0.12769593,0.8424735,-0.09786536
0.042095546,0.24938777,0.70851666,-0.20729223
0.052674253,0.18976131,0.7575644,-0.13708706
0.049365383,0.21960872,0.7310259,-0.17024334
0.029154846,0.60269666,0.36814854,-0.5735418
0.0152579285,0.8058181,0.17892404,-0.7905601
0.027064113,0.06413325,0.9088026,-0.037069134
0.016954886,0.7741964,0.20884874,-0.7572415
0.03275765,0.115047626,0.8521947,-0.08228998
0.031780604,0.29424924,0.6739701,-0.26246864
0.018216586,0.67628586,0.30549762,-0.65806925
0.02952848,0.03194331,0.9385282,-0.00241483
0.0934811,0.17953181,0.72698706,-0.08605071
0.03620702,0.5429015,0.4208915,-0.5066945
